,variable,value,entry_pressure,basal_shear_stress,basal_melt_rate,fringe_heave_rate,fringe_growth_rate,fringe_thickness,fringe_sedflux,dispersed_layer_thickness,dispersed_layer_growth_rate,dispersed_sedflux
130,pore_throat_radius,5.26315789474e-06,12920.0,56591.9039003,4.88661856522e-10,-4.88661857032e-10,1.70214596792e-18,0.669212426694,54206.2065622,0.204679248154,6.55693230901e-11,1381.58492504
131,pore_throat_radius,5.73684210526e-06,11853.2110092,56591.9039003,4.88661856522e-10,-4.88661856769e-10,8.12925695983e-19,0.643430641206,52117.8819377,0.193741535524,6.20496125443e-11,1307.75536479
132,pore_throat_radius,6.21052631579e-06,10949.1525424,56591.9039003,4.88661856522e-10,-4.8866185664e-10,3.83576554145e-19,0.619662669234,50192.676208,0.184091743605,5.89434755319e-11,1242.61926933
133,pore_throat_radius,6.68421052632e-06,10173.2283465,56591.9039003,4.88661856522e-10,-4.88661856578e-10,1.79885752752e-19,0.597738629425,48416.8289834,0.175506262891,5.61795844722e-11,1184.66727451
134,pore_throat_radius,7.15789473684e-06,9500.0,56591.9039003,4.88661856522e-10,-4.88661856548e-10,8.41677231531e-20,0.577483901879,46776.1960522,0.167811168748,5.37022980083e-11,1132.72538905
135,pore_throat_radius,7.63157894737e-06,8910.34482759,56591.9039003,4.88661856522e-10,-4.88661856534e-10,3.93868076562e-20,0.558732626004,45257.3427063,0.160869074497,5.14675658436e-11,1085.86625285
136,pore_throat_radius,8.10526315789e-06,8389.61038961,56591.9039003,4.88661856522e-10,-4.88661856528e-10,1.84740059786e-20,0.541333038719,43847.9761362,0.154569952111,4.94400493209e-11,1043.34717675
137,pore_throat_radius,8.57894736842e-06,7926.3803681,56591.9039003,4.88661856522e-10,-4.88661856524e-10,8.68801817204e-21,0.525148912074,42537.061878,0.148824593358,4.75910588911e-11,1004.56600517
138,pore_throat_radius,9.05263157895e-06,7511.62790698,56591.9039003,4.88661856522e-10,-4.88661856523e-10,4.10379717637e-21,0.510059173166,41314.7930265,0.143559866454,4.58970513095e-11,969.029098564
139,pore_throat_radius,9.52631578947e-06,7138.12154696,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.94760015248e-21,0.49595673841,40172.4958112,0.138715217991,4.43385174007e-11,936.327721437
140,pore_throat_radius,1e-05,6800.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,9.28593252549e-22,0.482747073552,39102.5129577,0.134240056035,4.28991470136e-11,906.120378233
141,sediment_thermal_conductivity,0.5,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.04388271352e-23,0.185769784891,15047.3525762,0.530884394836,1.6825302849e-10,3583.46966514
142,sediment_thermal_conductivity,0.921052631579,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,3.56177477189e-23,0.220321738864,17846.060848,0.525286096342,1.66494396676e-10,3545.68115031
143,sediment_thermal_conductivity,1.34210526316,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.88548766099e-23,0.25271496306,20469.9120079,0.520192613974,1.64894990587e-10,3511.30014432
144,sediment_thermal_conductivity,1.76315789474,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.4423595601e-23,0.283207239839,22939.786427,0.515528004593,1.63430538221e-10,3479.81403101
145,sediment_thermal_conductivity,2.18421052632,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.77914185474e-23,0.312009620191,25272.7792354,0.511232110545,1.62081897073e-10,3450.81674618
146,sediment_thermal_conductivity,2.60526315789,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.45399184677e-23,0.339297595609,27483.1052443,0.507256463043,1.60833698411e-10,3423.98112554
147,sediment_thermal_conductivity,3.02631578947,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.92615806286e-23,0.365219026356,29582.7411348,0.503561435158,1.5967341359e-10,3399.03968731
148,sediment_thermal_conductivity,3.44736842105,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.32626205647e-23,0.389899914087,31581.8930411,0.500114213602,1.58590693425e-10,3375.77094181
149,sediment_thermal_conductivity,3.86842105263,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.72590237852e-23,0.413448698619,33489.3445881,0.496887321835,1.57576889766e-10,3353.98942239
150,sediment_thermal_conductivity,4.28947368421,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.46429465575e-23,0.435959517958,35312.7209546,0.493857523631,1.56624701924e-10,3333.53828451
151,sediment_thermal_conductivity,4.71052631579,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.26519360222e-23,0.457514723604,37058.6926119,0.491004995008,1.5572791068e-10,3314.2837163
